Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
True,True,61,False,0.0,Low,1.0,False,False,True,False,False,False,False,False,False
True,False,31,True,9.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,72,True,2.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,60,True,0.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,26,False,13.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,51,True,0.0,High,5.0,False,True,False,False,False,False,False,False,False
False,True,55,True,1.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,True,39,True,2.0,High,2.0,True,False,False,False,False,False,False,False,False
True,True,42,True,2.0,Low,1.0,False,False,True,False,False,False,False,False,False
True,True,60,True,2.0,Average,6.0,True,False,False,False,False,False,False,False,False
False,False,36,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,25,True,0.0,Average,2.0,False,True,False,False,False,False,False,False,False
False,False,25,False,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,False,29,False,5.0,Low,5.0,False,True,False,False,False,False,False,False,False
True,False,27,False,0.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,52,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,41,True,0.0,High,4.0,True,False,False,False,False,False,False,False,False
False,False,31,False,8.0,Low,2.0,False,False,True,False,False,False,False,False,False
False,True,45,True,0.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,False,32,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,55,True,1.0,Average,3.0,False,False,True,False,False,False,False,False,False
False,False,28,True,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,True,70,True,5.0,High,2.0,True,False,False,False,False,False,False,False,False
False,True,82,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,False,26,False,2.0,Low,7.0,False,False,True,False,False,False,False,False,False
False,False,22,False,0.0,Low,4.0,False,False,True,False,False,False,False,False,False
True,True,48,True,0.0,Low,1.0,False,False,False,True,False,False,False,False,False
False,True,48,True,0.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,False,32,True,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,29,False,0.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,False,35,True,6.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,39,False,0.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,False,26,False,2.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,False,20,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,35,True,0.0,Low,1.0,False,False,False,False,False,False,False,False,True
False,False,18,False,3.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,True,56,True,0.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,37,False,3.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,False,23,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,52,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,45,False,0.0,Average,7.0,False,False,True,False,False,False,False,False,False
False,False,20,False,5.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,20,False,2.0,Low,6.0,False,False,False,False,False,True,False,False,False
False,True,61,True,1.0,Average,7.0,False,False,False,False,False,True,False,False,False
False,False,23,False,0.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,False,52,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,25,True,8.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,False,21,False,1.0,Low,6.0,False,False,False,False,False,True,False,False,False
False,True,59,True,0.0,Average,6.0,True,False,False,False,False,False,False,False,False
True,False,37,True,1.0,Low,3.0,False,False,False,False,False,False,False,False,True
True,True,72,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,50,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,20,False,0.0,Low,8.0,False,False,False,False,False,True,False,False,False
True,True,32,False,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,False,36,False,0.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,True,29,False,0.0,Average,2.0,False,True,False,False,False,False,False,False,False
False,True,66,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,39,True,9.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,True,60,True,1.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,70,True,8.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,False,18,False,0.0,Low,3.0,False,True,False,False,False,False,False,False,False
True,False,33,True,0.0,Low,2.0,False,False,True,False,False,False,False,False,False
False,False,53,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,27,True,9.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,68,True,0.0,Low,2.0,False,False,False,False,False,False,False,True,False
True,False,27,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,37,True,4.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,42,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,False,32,False,3.0,Low,7.0,True,False,False,False,False,False,False,False,False
True,False,28,True,7.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,False,31,False,1.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,35,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,33,False,9.0,Average,2.0,False,False,False,False,False,False,True,False,False
True,False,40,True,13.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,25,True,1.0,High,2.0,False,False,False,True,False,False,False,False,False
False,True,67,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,True,62,False,8.0,High,2.0,False,False,True,False,False,False,False,False,False
True,False,21,False,0.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,False,27,False,0.0,Low,3.0,False,True,False,False,False,False,False,False,False
True,True,36,True,1.0,Average,4.0,False,False,False,True,False,False,False,False,False
False,True,53,False,0.0,Average,4.0,False,False,False,False,True,False,False,False,False
True,False,30,True,0.0,Low,5.0,False,True,False,False,False,False,False,False,False
True,True,53,True,8.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,False,33,False,1.0,Low,3.0,False,True,False,False,False,False,False,False,False
True,True,53,False,0.0,Low,3.0,False,False,True,False,False,False,False,False,False
False,False,29,False,8.0,Low,4.0,False,True,False,False,False,False,False,False,False
True,False,28,False,8.0,Low,8.0,False,False,True,False,False,False,False,False,False
False,True,47,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,35,True,0.0,Low,4.0,False,False,False,True,False,False,False,False,False
False,True,87,True,3.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,56,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,True,26,False,0.0,Low,9.0,False,False,False,False,False,False,False,True,False
True,True,75,True,1.0,High,3.0,True,False,False,False,False,False,False,False,False
False,True,66,False,2.0,High,3.0,True,False,False,False,False,False,False,False,False
False,True,55,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,39,True,1.0,Average,3.0,False,False,False,True,False,False,False,False,False
False,True,61,True,9.0,High,2.0,False,False,False,False,True,False,False,False,False
False,False,40,False,2.0,Low,4.0,False,False,True,False,False,False,False,False,False
False,True,43,True,0.0,High,3.0,False,False,False,False,True,False,False,False,False
True,False,57,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,False,37,True,0.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,True,41,True,2.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,True,68,False,1.0,Average,2.0,False,False,False,False,True,False,False,False,False
True,True,43,True,9.0,High,4.0,True,False,False,False,False,False,False,False,False
False,False,21,False,1.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,38,True,1.0,Average,4.0,False,False,True,False,False,False,False,False,False
False,True,62,True,1.0,Average,5.0,True,False,False,False,False,False,False,False,False
False,False,32,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,18,False,0.0,Low,5.0,False,False,False,False,False,True,False,False,False
False,True,35,True,1.0,Low,1.0,False,False,False,False,False,True,False,False,False
True,False,28,False,3.0,Low,4.0,False,True,False,False,False,False,False,False,False
False,True,25,False,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,False,29,False,5.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,False,40,True,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
True,False,18,False,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,False,39,False,0.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,49,False,1.0,Average,6.0,False,False,False,True,False,False,False,False,False
True,False,33,True,8.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,38,False,8.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,85,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
False,True,51,True,8.0,Average,3.0,False,True,False,False,False,False,False,False,False
False,False,26,True,1.0,Low,3.0,False,False,True,False,False,False,False,False,False
True,True,35,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,33,False,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,False,41,True,0.0,Low,1.0,False,False,False,True,False,False,False,False,False
False,True,41,True,2.0,Average,3.0,False,False,False,False,False,False,True,False,False
False,False,77,True,0.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,False,41,False,0.0,Low,2.0,False,False,False,False,False,False,False,False,True
False,True,46,True,5.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,63,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,37,True,8.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,28,False,1.0,Low,2.0,False,False,True,False,False,False,False,False,False
False,False,28,True,1.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,False,48,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,36,True,5.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,50,True,1.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,32,True,9.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,55,True,9.0,High,4.0,False,False,False,False,True,False,False,False,False
True,True,43,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,32,True,8.0,Low,2.0,False,False,False,False,False,False,False,False,True
False,True,82,True,0.0,High,2.0,True,False,False,False,False,False,False,False,False
False,True,55,True,1.0,Average,5.0,True,False,False,False,False,False,False,False,False
True,False,33,True,0.0,Low,4.0,False,True,False,False,False,False,False,False,False
False,True,58,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,32,True,8.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,48,True,0.0,High,5.0,False,False,False,False,True,False,False,False,False
False,True,62,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,True,39,True,14.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,False,47,False,1.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,True,35,True,7.0,Average,3.0,False,True,False,False,False,False,False,False,False
False,True,78,True,0.0,High,5.0,False,False,False,False,False,False,False,True,False
